City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hours),Snow inches (last 3 hours)
107,Cape Town,ZA,2021-08-14 20:58:44,-33.9258,18.4232,55.11,74,0,1.01,clear sky,0,0
108,Salalah,OM,2021-08-14 21:03:26,17.0151,54.0924,75.2,96,98,6.22,overcast clouds,0,0
109,New Norfolk,AU,2021-08-14 21:03:26,-42.7826,147.0587,53.92,62,80,1.01,broken clouds,0,0
110,Georgetown,MY,2021-08-14 21:03:26,5.4112,100.3354,77.9,92,40,0.0,scattered clouds,0,0
111,Santa Cruz De Tenerife,ES,2021-08-14 21:01:29,28.4682,-16.2546,85.59,64,20,10.36,few clouds,0,0
112,Miranda De Ebro,ES,2021-08-14 21:03:27,42.6865,-2.947,81.99,94,54,5.73,broken clouds,0,0
113,Yulara,AU,2021-08-14 21:03:28,-25.2406,130.9889,52.47,46,6,9.53,clear sky,0,0
114,Pangnirtung,CA,2021-08-14 21:03:29,66.1451,-65.7125,50.0,76,90,12.66,light rain,0,0
115,Pastavy,BY,2021-08-14 21:03:29,55.1168,26.8326,61.95,92,100,8.43,overcast clouds,0,0
116,Kalmunai,LK,2021-08-14 21:03:30,7.4167,81.8167,80.6,80,100,6.06,light rain,0,0
117,Qaqortoq,GL,2021-08-14 21:03:30,60.7167,-46.0333,52.3,98,100,2.1,light rain,0,0
118,Port Elizabeth,ZA,2021-08-14 21:03:31,-33.918,25.5701,57.49,88,75,10.36,broken clouds,0,0
119,Los Llanos De Aridane,ES,2021-08-14 21:03:31,28.6585,-17.9182,73.13,85,0,14.97,clear sky,0,0
120,Ballina,AU,2021-08-14 21:03:31,-28.8667,153.5667,55.44,94,24,6.42,few clouds,0,0
121,Sao Filipe,CV,2021-08-14 21:03:32,14.8961,-24.4956,74.91,81,80,11.81,broken clouds,0,0
122,Kyzyl,RU,2021-08-14 21:03:32,51.7,94.45,61.95,72,100,5.17,overcast clouds,0,0
123,Sovetskiy,RU,2021-08-14 21:03:08,61.3614,63.5842,61.43,70,19,11.18,few clouds,0,0
124,Bengkulu,ID,2021-08-14 21:03:33,-3.8004,102.2655,75.27,88,95,4.52,overcast clouds,0,0
125,Boende,CD,2021-08-14 21:03:33,-0.2167,20.8667,74.16,83,61,0.96,broken clouds,0,0
126,Margate,GB,2021-08-14 21:03:34,51.3813,1.3862,66.9,77,85,1.99,overcast clouds,0,0
127,Kalashnikovo,RU,2021-08-14 21:03:35,57.2824,35.2262,57.42,86,34,6.2,scattered clouds,0,0
128,Campo Maior,BR,2021-08-14 21:03:35,-4.8278,-42.1686,88.97,29,69,5.57,broken clouds,0,0
129,Cayenne,GF,2021-08-14 21:00:07,4.9333,-52.3333,86.04,80,20,3.0,few clouds,0,0
130,Jishui,CN,2021-08-14 21:03:36,33.7333,115.4,68.14,94,0,5.75,clear sky,0,0
131,Zhigalovo,RU,2021-08-14 21:03:36,54.8097,105.1578,57.88,79,6,2.77,clear sky,0,0
132,Westport,US,2021-08-14 21:03:37,41.1415,-73.3579,91.09,69,75,1.99,broken clouds,0,0
133,Saint George,US,2021-08-14 21:00:10,37.1041,-113.5841,106.54,25,89,1.99,overcast clouds,0,0
134,Kutum,SD,2021-08-14 21:03:37,14.2,24.6667,64.99,96,100,22.75,overcast clouds,0,0
135,Kamaishi,JP,2021-08-14 21:03:38,39.2667,141.8833,65.55,92,100,11.97,moderate rain,0,0
136,Kavaratti,IN,2021-08-14 21:03:38,10.5669,72.642,80.87,78,88,17.92,overcast clouds,0,0
137,Guangyuan,CN,2021-08-14 21:03:38,32.442,105.823,70.25,95,46,0.31,scattered clouds,0,0
138,Jumla,NP,2021-08-14 21:03:39,29.2747,82.1838,60.3,89,64,1.14,broken clouds,0,0
139,Geraldton,AU,2021-08-14 21:03:39,-28.7667,114.6,45.01,81,0,6.91,clear sky,0,0
140,Khash,IR,2021-08-14 21:03:40,28.2211,61.2158,76.82,18,7,4.32,clear sky,0,0
141,Bontang,ID,2021-08-14 21:03:40,0.1333,117.5,77.22,87,90,1.14,overcast clouds,0,0
142,Alofi,NU,2021-08-14 21:03:40,-19.0595,-169.9187,72.73,67,22,16.67,few clouds,0,0
143,Khatanga,RU,2021-08-14 21:03:41,71.9667,102.5,49.71,70,83,5.99,broken clouds,0,0
144,Vila,PT,2021-08-14 21:03:41,42.0304,-8.1588,67.69,66,4,3.62,clear sky,0,0
145,Haines Junction,CA,2021-08-14 21:03:42,60.7522,-137.5108,55.58,64,98,5.44,overcast clouds,0,0
146,Cherskiy,RU,2021-08-14 21:03:42,68.75,161.3,44.56,75,100,12.8,overcast clouds,0,0
147,Abadan,IR,2021-08-14 21:03:42,30.3392,48.3043,98.91,12,0,18.43,clear sky,0,0
148,Zhuhai,CN,2021-08-14 21:03:43,22.2769,113.5678,81.05,89,20,9.22,light intensity shower rain,0,0
149,Ocho Rios,JM,2021-08-14 21:00:12,18.4025,-77.1048,85.8,72,23,11.9,few clouds,0,0
